order_id,customer_id,full_name,email,phone,full_address,order_timestamp,product_name,product_category,unit_price,quantity,payment_type,order_status,discount_pct
1507,5758,Anaya Bhargava,cheemaumang@hans.com,4098023548,"Ambala, Kerala",2025-03-23 14:46:37,Repellat,Home,11252,5,COD,Returned,15
1508,6105,Sumer Dora,zsachdeva@tella.com,5759097882,"Ambattur, Nagaland",2024-11-18 15:27:41,Architecto,Home,11961,1,UPI,Cancelled,15
1509,5531,Urvi Kibe,zaina75@tiwari.com,3430498262,"Jaipur, Himachal Pradesh",2025-05-07 02:46:12,Necessitatibus,Beauty,38779,1,Card,Delivered,15
1510,8191,Ishaan Mangat,dassakarsh@hotmail.com,1555340729,"Chandrapur, Punjab",2025-09-03 01:11:49,Iusto,Beauty,29298,5,Card,Delivered,5
1511,6543,Arhaan Tandon,qthaman@yahoo.com,7999760040,"Bihar Sharif, Uttar Pradesh",2024-07-30 01:05:46,Consequuntur,Electronics,19283,3,NetBanking,Delivered,20
1512,7542,Samar Srinivasan,jayesh75@gmail.com,1809971497,"Kozhikode, Rajasthan",2024-12-30 14:18:01,Eligendi,Books,23380,4,COD,Returned,15
1513,7669,Inaaya  Apte,mamooty34@hotmail.com,6552159104,"Phagwara, Telangana",2024-10-16 15:15:59,Quod,Beauty,48156,2,COD,Delivered,0
1514,6722,Aarush Yogi,saxenatiya@yahoo.com,5960974975,"Bongaigaon, Nagaland",2024-03-29 03:11:21,Dignissimos,Fashion,18007,5,Card,Cancelled,5
1515,5112,Oorja Vaidya,baiju71@bhavsar-rege.info,1281443312,"Bikaner, Chhattisgarh",2025-04-04 01:24:31,Placeat,Fashion,45959,4,COD,Cancelled,15
1516,6577,Hansh Sundaram,amanirout@hotmail.com,2992682254,"Kollam, Madhya Pradesh",2024-07-07 03:13:14,Optio,Electronics,26843,5,NetBanking,Cancelled,20
1517,7384,Anya Chandra,wsarkar@tripathi.com,0799330924,"Nashik, Arunachal Pradesh",2024-04-25 02:10:29,Praesentium,Home,45081,2,NetBanking,Returned,5
1518,7515,Alia Mandal,hansh63@gill-jha.com,0414527350,"Thanjavur, Maharashtra",2024-04-29 19:43:07,A,Home,30828,5,COD,Cancelled,15
1519,5639,Purab Raja,miraankhosla@hotmail.com,4775786708,"Anand, Sikkim",2024-12-12 23:09:48,Amet,Books,36981,3,Card,Delivered,5
1520,8444,Samaira Bumb,aarna63@gmail.com,4190960056,"Rohtak, Rajasthan",2025-08-14 18:23:14,Assumenda,Beauty,7436,1,UPI,Cancelled,15
1521,5376,Hunar Dugal,himmat75@yahoo.com,1214303601,"Bhilwara, Himachal Pradesh",2025-07-16 20:16:12,Dolorum,Electronics,48050,4,Card,Returned,5
1522,8876,Gatik Gupta,srajan@gmail.com,9074776055,"Bathinda, Odisha",2025-02-27 20:23:34,Totam,Electronics,25364,5,COD,Cancelled,0
1523,8087,Ryan Mammen,wkibe@bains.com,2927054364,"Phusro, Tripura",2025-09-04 14:21:41,Accusantium,Fashion,20106,2,NetBanking,Cancelled,20
1524,8148,Oorja Bhandari,garaeshani@yahoo.com,7207410305,"Bareilly, Chhattisgarh",2024-11-01 15:18:02,Optio,Electronics,39221,3,NetBanking,Cancelled,0
1525,8564,Anya Sastry,darshitbahri@rout-ranganathan.com,3704759495,"Solapur, Jharkhand",2024-03-17 14:18:10,Eligendi,Books,33569,5,UPI,Returned,5
1526,7760,Amira Ahluwalia,tbhat@gmail.com,7709999353,"Ujjain, Jharkhand",2024-05-08 06:01:12,Exercitationem,Home,43071,5,UPI,Cancelled,10
1527,5906,Vedika Rastogi,advika15@hotmail.com,6151508751,"Agra, Bihar",2025-02-28 06:34:27,Nisi,Beauty,25183,5,COD,Delivered,20
1528,5904,Parinaaz Desai,manikyadhar@solanki-lanka.net,1040226865,"Ongole, Mizoram",2025-03-18 17:49:40,Repudiandae,Home,4946,3,NetBanking,Returned,15
1529,8512,Pari Savant,cgole@chowdhury.net,8364280654,"Kottayam, Arunachal Pradesh",2024-03-12 07:06:23,Voluptates,Home,44721,5,UPI,Returned,15
1530,8277,Samar Sathe,lmann@guha.com,5114515500,"Ratlam, Maharashtra",2025-11-24 08:58:55,Minima,Home,18250,1,NetBanking,Cancelled,10
1531,6607,Saira Kalita,zdey@saraf.com,2586291135,"Mira-Bhayandar, Sikkim",2025-04-07 05:14:17,Recusandae,Books,39366,3,NetBanking,Returned,10
1532,7454,Tushar Ben,pbhat@yahoo.com,2104582024,"Firozabad, Uttar Pradesh",2025-12-30 06:44:13,Ipsum,Fashion,48865,1,NetBanking,Delivered,10
1533,7368,Vidur Cheema,duashamik@gmail.com,9621898491,"Ghaziabad, Rajasthan",2025-08-07 19:58:41,Consequuntur,Electronics,1798,4,NetBanking,Delivered,20
1534,5906,Sumer Ratta,wreddy@walla.org,5791218152,"Ramagundam, Maharashtra",2024-09-10 01:21:28,Aperiam,Home,42220,2,COD,Returned,10
1535,7883,Sara Babu,kumerprisha@gmail.com,8553724116,"North Dumdum, Chhattisgarh",2024-06-15 09:16:26,Iusto,Home,4675,2,COD,Returned,5
1536,5126,Darshit Desai,kalavardaniya@swaminathan-agrawal.org,0648226091,"Kurnool, Manipur",2025-11-01 20:41:13,Est,Books,36157,3,Card,Returned,10
1537,7414,Jivin Bhat,ogoswami@yahoo.com,3504462268,"Kulti, Uttarakhand",2025-06-22 07:25:32,Delectus,Books,30172,3,NetBanking,Returned,20
1538,7261,Indranil Rajan,vardaniyadey@sampath.net,6715104295,"Berhampur, Kerala",2025-01-13 21:51:25,Unde,Fashion,18783,1,NetBanking,Cancelled,20
1539,6572,Anay Kibe,crastogi@yahoo.com,3025080841,"Ludhiana, Himachal Pradesh",2025-02-04 02:01:22,In,Home,16924,3,COD,Returned,20
1540,5010,Divyansh Ray,jiyamadan@hotmail.com,2258271830,"Machilipatnam, Assam",2024-08-21 03:14:58,Provident,Electronics,28427,1,Card,Returned,0
1541,5816,Divij Venkatesh,krishadvika@hotmail.com,7974004116,"Noida, Punjab",2025-01-24 20:11:48,Iure,Books,2377,4,COD,Cancelled,20
1542,8467,Ranbir Tank,prerak82@hotmail.com,6153540605,"Pallavaram, Assam",2025-03-24 04:29:51,Recusandae,Home,40018,4,NetBanking,Cancelled,15
1543,8831,Mohanlal Sethi,savantmishti@yahoo.com,4860023047,"Rajpur Sonarpur, Mizoram",2024-11-14 18:00:09,Recusandae,Beauty,39187,2,NetBanking,Cancelled,20
1544,7365,Tiya Choudhry,nehmat18@master-badal.com,6434947388,"Shimla, Tamil Nadu",2024-12-27 02:34:46,Quaerat,Home,3492,5,NetBanking,Delivered,5
1545,7438,Keya Som,wkalla@hotmail.com,7475646547,"Thanjavur, Mizoram",2025-11-13 19:09:34,Laudantium,Electronics,27583,1,NetBanking,Cancelled,0
1546,7074,Adira Koshy,gkothari@madan-soman.com,5248591300,"Mysore, Jharkhand",2024-12-26 17:31:31,Doloribus,Beauty,21933,2,UPI,Delivered,10
1547,7696,Samiha Sem,nbumb@uppal-vig.com,4974268474,"Chennai, Tripura",2024-12-01 01:59:45,Dolores,Books,8390,5,NetBanking,Cancelled,15
1548,6348,Renee Shetty,singhnishith@hotmail.com,8281626122,"Karnal, Manipur",2024-09-01 22:51:26,Ipsum,Fashion,38406,3,COD,Returned,5
1549,7665,Priyansh Walia,vedikareddy@solanki.com,8822795093,"Kharagpur, Bihar",2025-05-25 08:06:22,Ut,Fashion,19849,4,Card,Cancelled,0
1550,6278,Nirvaan Bahri,ylal@chakraborty.com,6101690363,"Anantapuram, Bihar",2025-12-04 22:09:38,Labore,Fashion,1958,1,UPI,Cancelled,5
1551,8682,Shamik Chacko,kalashray@goda.net,8839770764,"Kumbakonam, Telangana",2026-01-27 03:27:44,Perspiciatis,Home,44406,3,UPI,Delivered,10
1552,5823,Madhav Sengupta,jkalita@randhawa-goda.biz,7853446321,"Madhyamgram, West Bengal",2025-02-15 20:00:17,Laudantium,Electronics,9923,2,Card,Returned,15
1553,5348,Jivin Bawa,karjhanvi@yahoo.com,6057718313,"Mumbai, Gujarat",2026-01-23 03:20:57,Dolor,Home,29020,1,NetBanking,Returned,10
1554,6604,Arnav Bhatnagar,rashaborra@gmail.com,0526834581,"Jaunpur, Gujarat",2025-12-18 17:46:33,Facilis,Electronics,40508,5,UPI,Delivered,20
1555,7348,Saksham Manne,hrajagopalan@hotmail.com,4568588975,"Kalyan-Dombivli, Andhra Pradesh",2025-09-01 01:12:15,Facere,Electronics,15072,5,NetBanking,Delivered,10
1556,6882,Uthkarsh Setty,aarav27@gmail.com,1467608126,"Dibrugarh, Assam",2024-10-08 15:32:43,Corrupti,Home,5186,5,Card,Returned,10
1557,7091,Navya Kala,bhavinbose@viswanathan.com,7042105647,"Jamshedpur, Rajasthan",2025-06-29 20:27:54,Est,Books,13816,4,NetBanking,Cancelled,0
1558,8207,Saksham Raval,sanachaudhry@yahoo.com,9390102388,"Meerut, Himachal Pradesh",2025-12-18 11:06:33,Et,Electronics,3185,1,Card,Delivered,20
1559,5230,Aaryahi Bansal,indranil74@talwar.com,4945721745,"Faridabad, Tamil Nadu",2025-09-05 10:05:57,Ratione,Books,6064,2,NetBanking,Delivered,5
1560,6463,Romil Zachariah,tiyadevan@wali-bassi.com,2494407510,"Hazaribagh, West Bengal",2026-02-04 02:38:25,Necessitatibus,Electronics,37582,5,Card,Cancelled,20
1561,5729,Hazel Ravel,himmatraval@savant-raju.net,2234006611,"Sirsa, Tamil Nadu",2024-05-11 18:16:01,Sint,Home,40531,1,Card,Cancelled,5
1562,7365,Eva Krishnamurthy,kibenishith@din-chhabra.com,8251398086,"Dibrugarh, Mizoram",2025-06-28 16:02:35,Debitis,Beauty,3429,5,NetBanking,Cancelled,15
1563,6513,Sumer Sule,choudharyheer@gmail.com,4139077005,"Panipat, Nagaland",2025-12-25 03:04:58,Quos,Fashion,35147,3,NetBanking,Returned,10
1564,8632,Divij Bandi,jivinganguly@hotmail.com,0483054423,"Nagaon, Rajasthan",2026-01-20 22:25:07,Porro,Fashion,31730,5,NetBanking,Cancelled,20
1565,5091,Sumer Chauhan,shrayganesh@yahoo.com,5855776530,"Kakinada, Himachal Pradesh",2025-11-03 21:36:04,Eligendi,Beauty,18497,3,Card,Delivered,10
1566,6078,Nayantara Sood,himmatsule@hotmail.com,5555508240,"Jammu, Haryana",2024-03-02 07:15:13,Adipisci,Home,33700,1,NetBanking,Delivered,0
1567,5293,Stuvan Kata,cissac@hotmail.com,4220301890,"Pimpri-Chinchwad, Haryana",2025-09-26 16:48:25,Eaque,Books,45398,4,COD,Returned,15
1568,5433,Tanya Bhardwaj,ayesha72@ghosh.com,8414081627,"Surat, Andhra Pradesh",2025-08-07 21:34:06,Eaque,Books,43584,4,COD,Cancelled,0
1569,7376,Ahana  Varty,varmaazad@gmail.com,9924772701,"Sultan Pur Majra, Uttarakhand",2024-04-21 15:17:50,Dolore,Electronics,18807,1,UPI,Delivered,15
1570,8121,Hrishita Sant,abram65@raja-trivedi.org,7401915004,"Vellore, Telangana",2024-12-26 02:33:04,Voluptatibus,Home,33610,5,Card,Returned,15
1571,6699,Aniruddh Bhandari,tiya61@baria.com,8111160285,"Amritsar, Arunachal Pradesh",2025-08-24 06:55:57,Vel,Books,16781,4,Card,Returned,15
1572,8996,Uthkarsh Jayaraman,dekimaya@sama.net,0946352363,"Satna, Punjab",2025-10-20 12:01:58,Eos,Beauty,16993,4,COD,Delivered,0
1573,7827,Adira Madan,priyansh99@tripathi.biz,0725790142,"Srikakulam, Mizoram",2025-05-31 04:59:01,Maxime,Books,24163,3,Card,Returned,15
1574,5823,Onkar Chander,ramachandrankashvi@deshmukh-krishnamurthy.com,7393801868,"Anand, Chhattisgarh",2024-10-21 01:36:10,Neque,Beauty,29944,1,COD,Returned,5
1575,6413,Drishya Gara,wdayal@gmail.com,2478522740,"Uluberia, Tamil Nadu",2024-02-20 13:19:45,Culpa,Electronics,43450,3,COD,Returned,20
1576,7697,Nirvi Sagar,saraupadhyay@bhagat-shetty.org,3764895325,"Amravati, Assam",2025-06-05 08:33:20,Pariatur,Beauty,48981,1,Card,Cancelled,0
1577,6564,Jhanvi Kumar,akakar@yahoo.com,1511930171,"Tiruppur, Tripura",2025-12-05 15:56:40,Et,Books,16931,3,COD,Returned,5
1578,6624,Prerak Shanker,divitchaudhry@gmail.com,1135826385,"Bahraich, Goa",2024-05-09 06:10:24,Ducimus,Electronics,43450,1,Card,Delivered,5
1579,5594,Umang Gopal,zarora@yahoo.com,7981617513,"Dindigul, Goa",2025-08-25 01:35:25,Perspiciatis,Books,41060,5,COD,Delivered,10
1580,8292,Amani Dar,ahluwaliaayesha@yahoo.com,9662646928,"Bareilly, Assam",2024-09-04 15:26:32,Voluptate,Books,10805,3,UPI,Delivered,0
1581,7445,Zain Kohli,baiju76@hotmail.com,2406219744,"Nagaon, Gujarat",2024-04-25 05:42:49,Debitis,Beauty,38693,1,COD,Delivered,20
1582,5164,Eshani Reddy,hdasgupta@bali.com,0172973308,"Panchkula, Punjab",2025-09-07 05:02:18,Adipisci,Beauty,42829,2,COD,Delivered,10
1583,8380,Devansh Grewal,pranayhegde@dora-badal.biz,8260410911,"Rampur, Bihar",2025-02-16 01:46:52,Earum,Books,4626,2,UPI,Cancelled,10
1584,6891,Indranil Srivastava,kulkarnisaanvi@hotmail.com,9612122294,"Ichalkaranji, Uttar Pradesh",2026-02-05 22:12:24,Voluptatibus,Electronics,32505,5,UPI,Delivered,0
1585,8047,Ojas Biswas,lsaini@raval.org,0216933114,"Howrah, Sikkim",2024-05-30 05:52:14,Voluptates,Fashion,48551,2,COD,Returned,5
1586,8471,Manjari Sankaran,purab75@gmail.com,0252649427,"Nagaon, Andhra Pradesh",2025-06-17 17:51:41,Sapiente,Fashion,7490,2,UPI,Delivered,0
1587,8343,Keya Chaudhari,amani35@yahoo.com,9355036530,"Mahbubnagar, Kerala",2025-10-10 18:12:32,Sed,Fashion,36399,3,NetBanking,Delivered,0
1588,8389,Kartik Goda,nirvaandeo@yahoo.com,1613470719,"Tiruchirappalli, Nagaland",2025-10-18 19:55:49,Reprehenderit,Electronics,21921,1,COD,Delivered,20
1589,6581,Nehmat Iyengar,behlindrajit@mallick.com,6179782221,"Karaikudi, Assam",2024-07-20 15:05:12,Minus,Books,42072,2,Card,Returned,20
1590,6038,Indranil Karpe,ishitabhatia@gmail.com,7928154704,"Ratlam, Punjab",2024-02-08 10:25:46,Deleniti,Beauty,32897,4,COD,Returned,20
1591,6852,Riya Badal,dhanush85@yahoo.com,5389874964,"Agartala, Bihar",2025-07-19 02:30:07,Corrupti,Beauty,12080,1,NetBanking,Cancelled,20
1592,8591,Elakshi Chahal,sampathshayak@zachariah.com,5807949861,"Allahabad, Kerala",2024-10-02 06:09:43,Sint,Beauty,8496,2,UPI,Cancelled,0
1593,8202,Taimur Warrior,rsaha@kar.biz,2683307269,"Mahbubnagar, Tripura",2025-06-07 05:59:36,Commodi,Books,10396,1,Card,Returned,0
1594,6843,Kiara Batra,ivana73@korpal.com,2141218209,"Kakinada, Mizoram",2026-01-13 15:09:10,Impedit,Beauty,7455,1,Card,Delivered,20
1595,7590,Vardaniya Dube,ykale@mahajan-agrawal.com,7935204600,"Uluberia, Himachal Pradesh",2025-11-22 19:22:23,Eligendi,Electronics,15111,4,UPI,Returned,15
1596,7256,Devansh Rama,dsachar@vala.com,5478090589,"Durgapur, Bihar",2024-10-14 10:37:57,Non,Electronics,30843,3,Card,Returned,0
1597,8204,Uthkarsh Chada,advikgara@gmail.com,4892752348,"Motihari, Andhra Pradesh",2024-09-16 07:54:25,Modi,Electronics,47871,2,UPI,Returned,0
1598,8007,Vihaan Subramaniam,manjari89@hotmail.com,6786103150,"Anantapuram, Jharkhand",2024-02-12 07:54:42,Eos,Fashion,387,2,UPI,Cancelled,5
1599,7456,Tejas Badami,raniadasgupta@gmail.com,6485165159,"Howrah, Haryana",2024-04-23 11:46:32,Doloribus,Electronics,33328,1,UPI,Cancelled,5
1600,7353,Anay Grover,zara21@hotmail.com,3145416455,"Rourkela, Gujarat",2024-07-14 13:01:51,Possimus,Home,34972,2,Card,Returned,0
1601,7315,Rohan Soni,staneja@yahoo.com,6590485868,"Bikaner, Nagaland",2024-03-31 04:32:16,Asperiores,Books,8374,5,COD,Cancelled,0
1602,7315,Aaina Chawla,vasakhushi@gmail.com,7263261683,"Chennai, Maharashtra",2024-09-25 03:52:36,Expedita,Books,45189,4,NetBanking,Returned,10
1603,5659,Dhanush Desai,mlanka@hotmail.com,3696725628,"Indore, Haryana",2025-07-06 19:42:10,Doloribus,Books,45783,1,COD,Cancelled,20
1604,6367,Keya Suri,elakshisamra@hotmail.com,6218804540,"Rohtak, Maharashtra",2025-07-12 01:03:54,Optio,Home,5699,1,NetBanking,Returned,20
1605,7394,Vihaan Ram,iiyer@yahoo.com,9622699153,"Khammam, Telangana",2024-10-09 08:27:31,Dolorem,Electronics,22400,4,NetBanking,Delivered,5
1606,7169,Eva Gandhi,jguha@hotmail.com,2894453843,"Maheshtala, Himachal Pradesh",2024-03-31 19:32:21,Repellat,Books,42664,1,Card,Delivered,15
1607,7203,Vihaan Cherian,rasha84@gmail.com,3458467158,"Siwan, Manipur",2024-10-19 11:36:05,Amet,Home,49707,3,UPI,Delivered,10
1608,6252,Myra Goswami,indranstripathi@venkatesh.com,6932321497,"Guna, Karnataka",2026-01-05 03:07:50,Nobis,Fashion,9146,1,COD,Cancelled,20
1609,5484,Saksham Tandon,boranishith@hotmail.com,0911390932,"Kozhikode, Kerala",2024-08-15 02:53:04,Facilis,Fashion,42190,3,Card,Cancelled,15
1610,5076,Rati Saini,vedika24@gmail.com,8756342279,"Ozhukarai, Andhra Pradesh",2024-08-14 14:26:10,Cumque,Beauty,48725,4,Card,Returned,20
1611,8326,Ayesha Aurora,myramaharaj@thaman-zacharia.com,1159918562,"Jaipur, Goa",2025-12-11 17:49:31,Repellat,Beauty,49420,1,COD,Delivered,10
1612,5955,Himmat Madan,kabirluthra@bawa.com,8258365813,"Chittoor, Manipur",2024-04-24 05:56:05,Omnis,Fashion,17266,1,UPI,Returned,0
1613,7753,Vaibhav Garg,ramanathanmamooty@gmail.com,1427176520,"Jaipur, Mizoram",2025-08-26 00:18:25,Quo,Books,32680,1,Card,Delivered,15
1614,5011,Suhana Raju,anviboase@bajaj.com,1238184025,"Rampur, Goa",2026-02-04 19:23:22,Suscipit,Electronics,7981,5,UPI,Cancelled,10
1615,6449,Hrishita Shere,nitya92@samra.com,9739043146,"Warangal, Rajasthan",2024-08-31 07:25:14,Pariatur,Books,36474,2,NetBanking,Returned,0
1616,5319,Nirvaan Mani,advik10@mahal.com,6062000982,"Avadi, Chhattisgarh",2024-10-12 05:33:03,Corporis,Fashion,17622,3,NetBanking,Cancelled,5
1617,6652,Divij Behl,ghosekiara@hotmail.com,7683604695,"Tirupati, West Bengal",2025-01-24 09:05:32,Expedita,Beauty,40800,5,Card,Delivered,5
1618,5580,Shlok De,ehans@hotmail.com,0222036537,"Latur, Himachal Pradesh",2025-10-27 09:16:58,Explicabo,Books,25438,1,NetBanking,Returned,10
1619,7126,Baiju Grover,faiyaz82@hotmail.com,4427535657,"Surat, Meghalaya",2024-03-14 10:55:38,Impedit,Beauty,18739,1,Card,Returned,15
1620,5532,Baiju Apte,mandalshayak@hotmail.com,3173070513,"Kurnool, Sikkim",2024-06-15 00:24:41,Quaerat,Fashion,47736,2,Card,Delivered,5
1621,5866,Kabir Srinivas,krish29@srinivasan-shroff.com,8190611887,"Nandyal, Uttar Pradesh",2025-05-30 07:29:47,Doloribus,Fashion,39831,5,Card,Returned,10
1622,8401,Kaira Kari,vidur65@hotmail.com,9800721486,"Chennai, Uttar Pradesh",2025-07-25 12:07:57,Aspernatur,Fashion,49807,5,Card,Cancelled,5
1623,7809,Kashvi Saha,suhanadhillon@mani.biz,8453426391,"Gudivada, Tripura",2024-07-23 14:28:37,Repudiandae,Electronics,45126,1,NetBanking,Delivered,5
1624,8638,Biju Raman,anahibal@hotmail.com,9495640383,"Jodhpur, Sikkim",2026-01-14 10:57:01,Commodi,Home,8220,3,UPI,Returned,0
1625,5190,Stuvan Saxena,shamik82@gmail.com,0717025123,"Raurkela Industrial Township, Uttarakhand",2024-05-30 19:23:57,Asperiores,Home,24245,2,COD,Delivered,15
1626,7793,Rohan Setty,anahitabose@kurian-sunder.com,1979977832,"Tenali, Tamil Nadu",2024-12-27 08:26:45,Alias,Books,9699,1,COD,Cancelled,20
1627,7839,Tushar Amble,hunar62@hotmail.com,0704158073,"Farrukhabad, Punjab",2025-12-18 17:18:01,Nesciunt,Beauty,43293,5,UPI,Cancelled,15
1628,5397,Amani Ravi,mishtidevi@sengupta-sundaram.com,2776648838,"Chandigarh, Maharashtra",2024-10-31 20:01:16,Eveniet,Fashion,24644,5,Card,Returned,10
1629,8809,Mishti Rau,ishaankohli@ratti.com,6134922311,"Purnia, Goa",2024-03-15 05:20:48,Sint,Fashion,29950,1,NetBanking,Returned,0
1630,5802,Amira Bhattacharyya,pdeep@hotmail.com,6101556525,"Dehri, Telangana",2025-11-22 11:03:53,Dolor,Electronics,15651,5,COD,Returned,5
1631,7979,Zain Gupta,yuvaan25@mand-desai.com,1677330942,"Navi Mumbai, Meghalaya",2025-01-13 21:31:56,Nobis,Home,18225,2,UPI,Returned,5
1632,5140,Taimur Chatterjee,fatehmangal@dugal-chacko.com,5994425276,"Bidar, Goa",2024-10-05 15:47:59,Dolorem,Fashion,22466,3,Card,Returned,0
1633,7005,Mehul Kata,shethamira@kibe.com,8620376349,"Kavali, Haryana",2025-08-07 10:19:35,Deleniti,Beauty,7510,2,COD,Returned,20
1634,8838,Sumer Barman,adahbahri@yahoo.com,6328419264,"Amroha, Punjab",2025-08-21 09:08:59,Inventore,Beauty,21983,4,NetBanking,Returned,10
1635,5850,Kartik Zacharia,charkavya@sheth.com,3218867546,"Surat, Uttar Pradesh",2025-04-29 06:33:06,Sint,Electronics,16629,3,NetBanking,Returned,0
1636,5934,Navya Kibe,skanda@yahoo.com,2205635397,"Burhanpur, Rajasthan",2026-01-19 00:07:12,Doloremque,Home,49887,5,COD,Returned,0
1637,6303,Tejas Sheth,adirabala@ravel.biz,7866142670,"Purnia, Arunachal Pradesh",2024-02-12 21:56:39,Temporibus,Electronics,43176,2,UPI,Delivered,15
1638,7956,Kavya Arya,shahsumer@hotmail.com,7828456788,"Cuttack, Jharkhand",2024-07-26 05:11:27,Omnis,Fashion,7944,1,Card,Delivered,15
1639,8886,Samar Dube,reneesanghvi@kapur.com,5359158136,"Hyderabad, West Bengal",2025-02-20 01:44:40,Sit,Fashion,17628,1,COD,Returned,0
1640,5013,Emir Dugar,misha63@keer.info,0792667067,"Amritsar, Uttarakhand",2024-05-17 01:32:53,Ea,Home,15765,4,Card,Delivered,15
1641,7442,Devansh Gala,samaira90@barad-chad.com,4646676900,"Shivpuri, Sikkim",2024-07-10 17:43:26,Ea,Electronics,1101,4,Card,Returned,10
1642,8206,Zara Ramanathan,tkurian@gmail.com,1950383760,"Nagaon, Madhya Pradesh",2024-12-19 10:46:37,Enim,Books,25622,5,NetBanking,Returned,5
1643,5128,Damini Kade,mallickpriyansh@ramachandran-hayer.info,9561446497,"Amroha, Tripura",2025-09-14 13:19:35,Nisi,Beauty,1811,5,COD,Returned,15
1644,8822,Dharmajan Vohra,anahitasubramanian@yahoo.com,0991882472,"Hyderabad, Tamil Nadu",2025-06-25 11:22:03,Perferendis,Beauty,4433,1,UPI,Returned,5
1645,8180,Nayantara Gole,ohanda@ganesan-sundaram.com,5279709959,"Tinsukia, Arunachal Pradesh",2025-05-14 00:30:18,Dolores,Beauty,5687,4,Card,Cancelled,10
1646,6627,Adah Bahl,thakkarsara@raj.com,2606557839,"Aurangabad, Maharashtra",2025-05-26 00:02:38,Numquam,Books,26065,2,UPI,Returned,5
1647,7034,Shanaya Balan,gsuresh@gmail.com,6234047527,"Ramagundam, Manipur",2025-01-29 19:28:38,Assumenda,Books,35952,4,UPI,Returned,15
1648,5717,Tushar Savant,tarinisethi@sule.info,7722587201,"Saharsa, Jharkhand",2024-05-06 22:24:42,Molestiae,Fashion,13891,1,NetBanking,Delivered,0
1649,8253,Indrans Yohannan,vchaudhry@gmail.com,9822018874,"Meerut, Gujarat",2025-04-05 07:50:12,Laborum,Fashion,49826,1,Card,Delivered,20
1650,6489,Arhaan Tailor,sana62@tara-verma.info,1863745729,"Tirunelveli, Chhattisgarh",2024-03-29 14:28:53,Id,Home,3742,1,Card,Returned,5
1651,6297,Baiju Chada,ysama@wable.com,8171628439,"Agartala, Mizoram",2025-08-19 17:43:39,Dolore,Beauty,26512,3,UPI,Cancelled,15
1652,7657,Tara Gade,lalavidur@hotmail.com,8275181155,"Tenali, Odisha",2025-08-03 19:20:30,Dolorem,Beauty,13596,3,COD,Cancelled,15
1653,7473,Indranil Dubey,gatikghose@hotmail.com,4270076344,"Silchar, Uttarakhand",2024-10-01 10:47:20,Ut,Books,47536,1,UPI,Cancelled,15
1654,8497,Gokul Som,buchabram@yahoo.com,0623413918,"Tenali, Tamil Nadu",2025-12-28 12:51:25,Assumenda,Fashion,31707,2,NetBanking,Returned,10
1655,6868,Heer Venkatesh,majumdarlakshit@jani-hari.com,1700100936,"Jamalpur, Uttarakhand",2024-07-30 18:01:54,Omnis,Electronics,29134,1,COD,Delivered,20
1656,8905,Khushi Kumar,ranbirsankar@raman.com,6877699421,"Sangli-Miraj & Kupwad, Jharkhand",2025-03-15 00:30:04,Occaecati,Fashion,39786,3,NetBanking,Delivered,15
1657,7780,Dharmajan Buch,ktara@gmail.com,2806631444,"Aizawl, Manipur",2026-01-08 01:14:01,Delectus,Fashion,3904,1,UPI,Cancelled,5
1658,6039,Bhavin Cherian,taranacharya@raval-basu.org,0570056191,"Khora , Tamil Nadu",2025-12-14 04:40:21,Doloremque,Electronics,43170,4,Card,Delivered,0
1659,8617,Nirvaan Chacko,ehsaan66@gmail.com,2191200849,"Jaipur, Rajasthan",2025-11-09 17:15:30,Tempora,Beauty,13548,1,Card,Returned,0
1660,8672,Shanaya Sem,vasadiya@bahri-tak.net,7129550408,"Surendranagar Dudhrej, Meghalaya",2025-09-03 16:28:36,Voluptas,Electronics,32761,3,UPI,Delivered,15
1661,5527,Yashvi Salvi,schakraborty@goyal.com,5615144676,"Rourkela, Kerala",2024-06-03 00:18:16,Cum,Fashion,13315,1,NetBanking,Delivered,10
1662,6875,Sumer Sami,nishith86@yahoo.com,8324225181,"Gulbarga, Meghalaya",2026-01-09 05:52:43,Distinctio,Home,7388,2,NetBanking,Delivered,0
1663,8034,Advik Sehgal,vanya85@hotmail.com,6699016774,"Bokaro, Tamil Nadu",2024-08-25 14:05:11,Aperiam,Home,34876,4,NetBanking,Cancelled,10
1664,5646,Navya Chada,shahyuvraj@dada.com,7430341783,"Thane, Tripura",2024-05-24 14:52:50,Voluptatibus,Beauty,30089,3,UPI,Delivered,5
1665,8065,Elakshi Bhavsar,gabapihu@lall-dua.info,1968101257,"Karnal, Haryana",2024-07-23 10:10:03,At,Beauty,34295,5,UPI,Cancelled,10
1666,6392,Anvi Bahl,korpalehsaan@bail-ahuja.info,5621966833,"Proddatur, Manipur",2024-06-11 17:16:33,Accusantium,Electronics,49496,4,Card,Returned,15
1667,5811,Seher Shroff,semshamik@yahoo.com,3844502219,"Mehsana, Nagaland",2024-09-07 11:48:26,Provident,Electronics,28825,2,NetBanking,Returned,15
1668,7699,Nakul Mani,devanshdave@kar-khosla.com,8894785493,"Dibrugarh, Madhya Pradesh",2024-09-17 19:49:13,Voluptas,Home,42939,4,COD,Delivered,0
